score,budget_x,country
61.0,72400000.0,US
63.0,1000000.0,AU
69.0,14000000.0,AU
74.0,131600000.0,JP
77.0,11000000.0,AU
59.0,85600000.0,FR
10.0,198540000.0,KR
77.0,106000000.0,FR
63.0,110000000.0,US
63.0,28000000.0,AU
55.0,11500000.0,US
72.0,18500000.0,AU
73.0,7048000.0,KR
60.0,131000000.0,US
67.0,45000000.0,AU
54.0,1686858.0,FI
66.0,24000000.0,AU
62.0,161400000.0,ES
76.0,114400000.0,KR
59.0,90000000.0,US
69.0,20000000.0,KR
46.0,8000000.0,US
72.0,52000000.0,AU
61.0,35000000.0,AU
50.0,67800000.0,US
67.0,158000000.0,US
68.0,46000000.0,AU
48.0,4000000.0,AU
61.0,5000000.0,US
72.0,71600000.0,JP
74.0,4000000.0,AU
58.0,52000000.0,AU
78.0,38061149.2,JP
67.0,159400000.0,JP
62.0,7000000.0,AU
80.0,20311197.0,AU
58.0,60795000.0,US
73.0,102200000.0,AU
74.0,2630000.0,AU
59.0,80000000.0,AU
66.0,20000000.0,AU
73.0,53600000.0,US
67.0,85000000.0,AU
44.0,132800000.0,US
47.0,137200000.0,US
69.0,4300000.0,AU
65.0,38000000.0,AU
75.0,90200000.0,DE
58.0,15000000.0,US
71.0,11000000.0,AU
58.0,5300000.0,AU
41.0,97800000.0,US
63.0,146200000.0,JP
70.0,14000000.0,AU
54.0,98100000.0,KR
72.0,20000000.0,AU
60.0,73000000.0,US
54.0,1587000.0,CA
59.0,95800000.0,US
74.0,88240000.0,US
65.0,7000000.0,AU
71.0,34000000.0,AU
65.0,85100000.0,AU
72.0,2100000.0,AU
61.0,2000000.0,AU
68.0,35000000.0,AU
76.0,207000000.0,US
76.0,23000000.0,US
76.0,672000.0,US
54.0,2500000.0,US
63.0,3000000.0,AU
71.0,48000000.0,AU
47.0,135200000.0,KR
72.0,96000000.0,CA
77.0,85000000.0,AU
66.0,20000000.0,US
66.0,6000000.0,AU
65.0,28000000.0,US
53.0,110800000.0,US
68.0,15000000.0,AU
63.0,3500000.0,BR
56.0,20502000.0,US
61.0,14000000.0,AU
68.0,116200000.0,IT
66.0,102000000.0,AU
74.0,79500000.0,US
61.0,12400000.0,AU
64.0,120000000.0,AU
74.0,90940000.0,JP
62.0,92400000.0,AU
72.0,22500000.0,AU
47.0,60000000.0,AU
59.0,145000000.0,AU
67.0,107000000.0,JP
0.0,241940000.0,US
68.0,148600000.0,BR
71.0,89600000.0,US
47.0,9000000.0,AU
54.0,143000000.0,PH
55.0,20000000.0,US
44.0,132800000.0,MX
80.0,18000000.0,AU
70.0,98600000.0,CO
52.0,121600000.0,HK
74.0,16000000.0,AU
72.0,100000.0,HK
67.0,1000000.0,AU
57.0,107800000.0,FR
76.0,15000000.0,AU
72.0,120600000.0,HK
81.0,18200000.0,AU
53.0,119600000.0,US
60.0,14000000.0,AU
62.0,85000000.0,AU
72.0,11000000.0,AU
61.0,18000000.0,AU
69.0,10000000.0,KR
80.0,28634530.2,AU
54.0,130800000.0,HK
67.0,3500000.0,NO
63.0,112800000.0,US
63.0,131400000.0,US
69.0,107800000.0,HK
70.0,12000000.0,US
52.0,28000000.0,US
53.0,88800000.0,AU
77.0,123000000.0,JP
71.0,122200000.0,US
83.0,9919000.0,CN
60.0,10000000.0,US
60.0,140200000.0,KR
81.0,67980000.0,US
67.0,22000000.0,AU
61.0,9500000.0,US
55.0,80000000.0,AU
66.0,15000000.0,AU
54.0,130800000.0,US
64.0,89000000.0,US
65.0,50000000.0,AU
59.0,19600000.0,CN
64.0,135800000.0,US
68.0,15000000.0,AU
62.0,66000000.0,AU
67.0,26000000.0,AU
76.0,6000000.0,AU
73.0,71400000.0,KR
62.0,40000000.0,US
81.0,80660000.0,AU
82.0,120000.0,SU
62.0,195000000.0,AU
0.0,167540000.0,JP
50.0,139200000.0,US
48.0,109000000.0,US
60.0,97600000.0,US
0.0,174600000.0,KR
73.0,16500000.0,AU
69.0,108000000.0,US
66.0,97000000.0,AU
68.0,51489867.0,AU
70.0,100600000.0,CN
75.0,5000000.0,AU
66.0,35000000.0,AU
65.0,6300000.0,AU
55.0,5440000.0,AU
83.0,107800000.0,US
60.0,73800000.0,TR
53.0,119050080.0,IT
67.0,120000000.0,AU
67.0,22000000.0,AU
71.0,102800000.0,AU
67.0,112800000.0,AU
61.0,56000000.0,US
0.0,213000000.0,US
55.0,60000000.0,AU
81.0,60380000.0,JP
66.0,22000000.0,AU
64.0,65000000.0,AU
47.0,65000000.0,US
25.0,9541040.0,HK
74.0,6839792.0,FR
78.0,35000000.0,AU
76.0,55000000.0,AU
64.0,82400000.0,JP
59.0,20000000.0,AU
57.0,22000000.0,AU
61.0,60000000.0,AU
80.0,2000000.0,AU
75.0,4000000.0,AU
74.0,85200000.0,US
63.0,4667008.0,ES
66.0,71200000.0,JP
65.0,128200000.0,US
52.0,10000000.0,AU
77.0,14000000.0,AU
52.0,156000000.0,US
75.0,90200000.0,AU
30.0,15541000.0,KR
52.0,10000000.0,US
69.0,12000000.0,US
70.0,92500000.0,AU
68.0,22360900.0,JP
65.0,79180000.0,TH
69.0,1200000.0,AU
71.0,60000000.0,AU
59.0,45000000.0,AU
84.0,1752000.0,AU
66.0,55000000.0,AU
71.0,128200000.0,FR
59.0,60000000.0,AU
74.0,5500000.0,AU
77.0,123000000.0,US
75.0,88000000.0,AU
64.0,8000000.0,AU
68.0,16000000.0,US
73.0,25000000.0,AU
37.0,58670000.0,KR
72.0,70000000.0,AU
61.0,40000000.0,AU
46.0,116500000.0,AU
64.0,32000000.0,AU
64.0,4900000.0,AU
71.0,15000.0,MX
73.0,117000000.0,JP
47.0,22000000.0,US
74.0,17000000.0,AU
65.0,52948531.4,JP
57.0,92400000.0,US
68.0,80000000.0,AU
73.0,138000000.0,JP
49.0,167400000.0,US
0.0,102000000.2,US
81.0,12820005.0,KR
64.0,4000000.0,AU
0.0,141600000.0,US
66.0,133000000.0,AU
75.0,90200000.0,MX
100.0,201000000.0,US
74.0,79500000.0,US
74.0,79500000.0,US
73.0,17000000.0,FR
56.0,115000000.0,KR
76.0,25000000.0,AU
69.0,23934823.0,AU
66.0,75500000.0,US
77.0,17500000.0,AU
63.0,38000000.0,AU
74.0,131000000.0,US
77.0,119800000.0,AU
64.0,32000000.0,AU
55.0,70800000.0,AU
75.0,18000000.0,AU
63.0,110000000.0,AU
60.0,23000000.0,AU
0.0,167540000.0,BY
64.0,146800000.0,US
60.0,51400000.0,US
63.0,96200000.0,US
50.0,140400000.0,KR
78.0,400000.0,AU
75.0,12000000.0,AU
56.0,130200000.0,AU
68.0,29000000.0,AU
71.0,144600000.0,JP
82.0,4000000.0,AU
74.0,5000000.0,RU
57.0,65000000.0,GB
54.0,2700000.0,FR
76.0,4920975.0,AU
45.0,9000000.0,RU
51.0,15000000.0,AU
57.0,45000000.0,US
0.0,100000000.0,AU
74.0,11332619.0,ES
75.0,1065504.6,AU
71.0,25536412.8,US
65.0,66400000.0,FR
60.0,60000000.0,AU
72.0,55000000.0,AU
67.0,45000000.0,AU
53.0,95000000.0,US
66.0,62000000.0,AU
64.0,25000000.0,AU
79.0,5000000.0,AU
75.0,18000000.0,AU
80.0,102200000.0,MX
45.0,1243777.2,AU
68.0,60000000.0,AU
53.0,2000000.0,US
51.0,20000000.0,US
68.0,6200000.0,KR
56.0,111200000.0,AU
75.0,15000000.0,AU
66.0,1000000.0,US
70.0,139800000.0,ID
51.0,35000000.0,AU
66.0,48540000.0,CA
64.0,38000000.0,AU
61.0,13600000.0,FR
71.0,20000000.0,US
49.0,15000000.0,AU
69.0,85540000.0,JP
61.0,55000000.0,AU
55.0,17000000.0,AU
71.0,30000000.0,AU
71.0,5000000.0,US
80.0,5500000.0,AU
75.0,98800000.0,US
51.0,108400000.0,DE
64.0,51400000.0,JP
65.0,40000000.0,AU
0.0,264940000.0,ES
59.0,2000000.0,US
63.0,120000000.0,AR
46.0,6461098.6,FR
30.0,15541000.0,US
65.0,100000000.0,AU
66.0,100000000.0,AU
59.0,40000000.0,AU
62.0,74500000.0,US
53.0,7520000.0,AU
67.0,144200000.0,US
51.0,150200000.0,US
72.0,10000000.0,AU
72.0,7303082.0,AU
60.0,33000000.0,AU
69.0,62500000.0,ES
59.0,40000000.0,US
57.0,118600000.0,AU
68.0,4500000.0,AU
54.0,98100000.0,AU
64.0,121200000.0,US
68.0,75000000.0,AU
69.0,53620000.0,US
54.0,4500000.0,AU
62.0,4500000.0,US
52.0,136000000.0,US
72.0,69200000.0,AU
51.0,13200000.0,US
46.0,116500000.0,US
69.0,95000000.0,US
61.0,5000000.0,AT
67.0,61140900.0,AU
72.0,26730400.0,US
57.0,5906709.8,IT
61.0,120000000.0,US
55.0,144400000.0,CN
76.0,7700000.0,AU
53.0,131600000.0,US
58.0,6324600.0,DE
80.0,172000000.0,JP
60.0,135000000.0,AU
0.0,231940000.0,US
78.0,136000000.0,JP
66.0,102800000.0,JP
70.0,13457040.0,CN
67.0,127600000.0,AU
74.0,50000000.0,AU
71.0,1200000.0,AU
69.0,32000000.0,AU
72.0,6000000.0,AU
69.0,7580600.0,AU
61.0,200000000.0,CN
83.0,104400000.0,AU
56.0,45000000.0,AU
62.0,15000000.0,AU
10.0,198540000.0,CN
53.0,16000000.0,US
68.0,63000000.0,US
78.0,310607.0,US
62.0,42000000.0,AU
60.0,15000000.0,AU
66.0,20000000.0,AU
74.0,67800000.0,PR
66.0,12000000.0,GB
69.0,50000000.0,AU
83.0,177000000.0,RU
69.0,54600000.0,KR
59.0,10000000.0,AU
78.0,20000000.0,AU
71.0,96200000.0,US
70.0,25000000.0,AU
74.0,38000000.0,AU
69.0,136900000.0,JP
77.0,80000000.0,US
61.0,62000000.0,AU
61.0,118000000.0,US
77.0,5400000.0,AU
75.0,133000000.0,JP
57.0,30000000.0,AU
82.0,156740000.0,AU
73.0,12000000.0,AU
80.0,129100000.0,AU
59.0,110000000.0,AU
59.0,6000000.0,AU
80.0,20142000.0,JP
73.0,6000000.0,AU
69.0,58000000.0,US
61.0,17000000.0,US
53.0,103800000.0,AU
58.0,12000000.0,US
61.0,15000000.0,AU
72.0,29060000.0,JP
69.0,8000000.0,US
65.0,89000000.0,GB
81.0,49300000.0,AU
67.0,12000000.0,AU
51.0,103000000.0,AU
62.0,115000000.0,AU
70.0,7000000.0,AU
68.0,106631600.0,JP
62.0,1100000.0,AU
69.0,114800000.0,US
59.0,147200000.0,PH
71.0,153000000.0,PY
72.0,125031600.0,AU
68.0,79000000.0,GB
65.0,3000000.0,AU
56.0,4000000.0,US
63.0,124600000.0,AU
71.0,50000000.0,AU
70.0,108400000.0,US
72.0,30000000.0,US
67.0,69800000.0,TH
68.0,18000000.0,AU
57.0,85000000.0,AU
64.0,25000000.0,AU
69.0,50000000.0,US
61.0,7000000.0,US
69.0,74904000.0,AU
0.0,75000000.0,TR
0.0,58000000.0,TR
72.0,98500000.0,JP
66.0,124500000.0,JP
68.0,5000000.0,AU
74.0,92000000.0,US
70.0,40000.0,US
71.0,110500000.0,JP
66.0,37078629.0,JP
69.0,60000000.0,AU
75.0,102800000.0,US
73.0,147800000.0,GB
67.0,35000000.0,AU
64.0,51400000.0,US
81.0,170000000.0,AU
56.0,105000000.0,AU
59.0,88000000.0,AU
70.0,19500000.0,JP
0.0,264940000.0,GB
57.0,5660000.0,US
66.0,102000000.0,AU
65.0,95600000.0,IT
53.0,86000000.0,US
71.0,9000000.0,US
53.0,138000000.0,AU
73.0,1530000.0,AU
63.0,110000000.0,ES
54.0,10000000.0,US
78.0,38455333.2,AU
61.0,13300000.0,AU
75.0,58000000.0,AU
78.0,101400000.0,JP
73.0,55000000.0,AU
71.0,9000000.0,AU
60.0,100000000.0,TH
68.0,60804639.8,JP
59.0,25000000.0,AU
65.0,57000000.0,AU
46.0,5000000.0,US
0.0,183540000.0,IN
0.0,167540000.0,CH
63.0,12000000.0,US
66.0,29700000.0,CN
56.0,45000000.0,AU
70.0,44000000.0,AU
47.0,129500000.0,BR
0.0,218000000.0,CN
46.0,91700000.0,US
57.0,20000000.0,AU
64.0,27000000.0,AU
62.0,5000000.0,US
58.0,105000000.0,US
68.0,50000000.0,AU
71.0,31389400.0,AU
72.0,7500000.0,AU
68.0,87000000.0,CN
58.0,87000000.0,AU
50.0,108400000.0,US
66.0,1000000.0,US
66.0,65000000.0,AU
84.0,1000000.0,AU
57.0,137100000.0,US
49.0,18000000.0,US
52.0,7400000.0,US
54.0,134000000.0,IE
68.0,50000000.0,AU
55.0,122600000.0,AU
75.0,96200000.0,AU
52.0,92400000.0,US
68.0,1000000.0,US
75.0,35000000.0,AU
62.0,100000000.0,AU
77.0,144260000.0,AU
53.0,12000000.0,AU
72.0,15000000.0,US
70.0,165000000.0,AU
70.0,31052475.0,IT
47.0,500000.0,US
66.0,101600000.0,HK
65.0,15000000.0,US
69.0,35000000.0,AU
53.0,3600000.0,US
55.0,39000000.0,AU
62.0,110800000.0,HK
71.0,30000000.0,AU
71.0,112900000.0,AU
95.0,227800000.0,IN
70.0,27000000.0,GB
0.0,167540000.0,CN
75.0,22500000.0,AU
67.0,82200000.0,US
61.0,68200000.0,ES
71.0,45000000.0,US
65.0,15250000.0,AU
71.0,34420939.2,JP
55.0,85800000.0,HK
74.0,12000000.0,AU
77.0,1250000.0,US
75.0,90200000.0,KR
55.0,116000000.0,AU
55.0,25000000.0,AU
54.0,98200000.0,IT
71.0,120000000.0,US
78.0,100780000.0,AU
72.0,160400000.0,GB
67.0,20000000.0,US
68.0,172000000.0,JP
62.0,100200000.0,KR
56.0,134298000.0,MX
66.0,7500000.0,AU
63.0,17000000.0,US
64.0,2000000.0,US
69.0,100000.0,US
56.0,80000000.0,AU
65.0,38000000.0,AU
78.0,3000000.0,AU
56.0,80000000.0,AU
61.0,3500000.0,AU
68.0,28104639.8,JP
76.0,15000000.0,AU
58.0,35000000.0,AU
83.0,1500000.0,AU
74.0,79500000.0,US
65.0,40000000.0,AU
66.0,10000000.0,US
30.0,15541000.0,HK
72.0,81200000.0,PH
58.0,72500000.0,AU
63.0,25000000.0,AU
50.0,84000000.0,AU
54.0,47000000.0,IT
71.0,250000.0,AU
82.0,120800000.0,US
55.0,81000000.0,US
48.0,109000000.0,JP
0.0,174600000.0,BR
77.0,110060000.0,US
71.0,14000000.0,NL
51.0,142800000.0,US
84.0,171600000.0,US
69.0,39000000.0,AU
74.0,117000000.0,AU
67.0,93000000.0,US
77.0,25000000.0,US
65.0,25000000.0,AU
59.0,155300000.0,IT
76.0,5389600.0,AU
76.0,3482701.8,SE
62.0,83600000.0,ID
47.0,4325000.0,HK
37.0,58670000.0,DE
69.0,128000000.0,US
68.0,11000000.0,AU
60.0,15000000.0,ZA
65.0,81000000.0,AU
59.0,20000000.0,US
72.0,97000000.0,AU
65.0,50517862.6,US
65.0,70000000.0,AU
20.0,12001040.0,KR
65.0,78300000.0,HK
60.0,21800000.2,AU
54.0,350000.0,US
59.0,193740000.0,US
61.0,117200000.0,AU
59.0,50000000.0,US
51.0,79850080.0,HK
70.0,140000000.0,US
62.0,12000000.0,CN
65.0,120000000.0,AU
0.0,213000000.0,AU
75.0,15000000.0,AU
63.0,97760000.0,US
72.0,70000000.0,AU
67.0,60000000.0,US
68.0,24000000.0,AU
52.0,1000000.0,AU
74.0,25000000.0,AU
59.0,135159000.0,MX
74.0,15000000.0,AU
72.0,12000000.0,FR
54.0,10600000.0,GB
58.0,213000000.0,CA
44.0,60000000.0,AU
54.0,20000000.0,AU
59.0,101300000.0,JP
55.0,3000000.0,CA
67.0,86204572.0,AU
58.0,60000000.0,AU
60.0,22000000.0,US
72.0,9000000.0,AU
68.0,98140000.0,US
54.0,80000000.0,AU
76.0,128800000.0,JP
54.0,15000000.0,US
54.0,83800000.0,AU
63.0,29000000.0,AU
80.0,1400000.0,AU
57.0,122800000.0,FR
60.0,11000000.0,AU
52.0,30000000.0,AU
56.0,12500000.0,AU
61.0,70000000.0,AU
77.0,8000000.0,AU
69.0,149800000.0,JP
65.0,123000000.0,US
55.0,4000000.0,GB
72.0,164000000.0,JP
62.0,77800000.0,AU
62.0,50000000.0,AU
85.0,139800000.0,GB
53.0,106050080.0,IT
53.0,20000000.0,AU
72.0,81200000.0,US
10.0,201940000.0,KR
71.0,25874800.0,US
78.0,29000000.0,AU
53.0,96200000.0,US
57.0,114800000.0,KR
63.0,30000000.0,AU
37.0,58670000.0,CA
71.0,3500000.0,FR
70.0,55200000.0,ES
62.0,42000000.0,AU
65.0,70000000.0,US
72.0,65000000.0,AU
67.0,65000000.0,AU
59.0,35000000.0,AU
66.0,15300000.0,FR
60.0,300000.0,US
54.0,76000000.0,JP
54.0,38000000.0,AU
57.0,9000000.0,US
55.0,123000000.0,CN
70.0,9490400.0,US
65.0,7000000.0,AU
10.0,201940000.0,KR
74.0,1500000.0,AU
78.0,829000.0,US
68.0,22000000.0,DE
58.0,5000000.0,AU
67.0,75500000.0,GB
68.0,56600000.0,US
60.0,114000000.0,US
73.0,35000000.0,AU
60.0,5000000.0,US
80.0,54601333.2,AU
62.0,10500000.0,FR
68.0,20000000.0,US
69.0,183600000.0,AU
62.0,37000000.0,CN
66.0,127000000.0,US
61.0,30000000.0,AU
47.0,147200000.0,KR
56.0,5000000.0,AU
68.0,61400000.0,US
69.0,5000000.0,US
59.0,82000000.0,AU
69.0,94200000.0,ES
38.0,51400000.0,JP
60.0,82000000.0,US
67.0,95400000.0,JP
58.0,157600000.0,US
72.0,21000000.0,AU
60.0,114200000.0,US
69.0,6500000.0,AU
59.0,24598700.6,US
66.0,17000000.0,AU
58.0,8000000.0,AU
53.0,250000.0,US
81.0,1564753.2,MX
80.0,1500000.0,KR
54.0,80000000.0,AU
53.0,148200000.0,US
70.0,105740523.8,KR
55.0,13000000.0,AU
66.0,30000000.0,AU
75.0,11800000.0,AU
68.0,14000000.0,AU
67.0,98400000.0,JP
62.0,75744000.0,JP
69.0,52000000.0,AU
59.0,82700000.0,AU
54.0,3280017.8,JP
63.0,40000000.0,AU
64.0,102000000.0,KR
46.0,125900000.0,US
71.0,2940457.0,FR
74.0,9171548.0,US
67.0,32000000.0,AU
60.0,30000000.0,AU
53.0,2800000.0,US
57.0,1800000.0,US
63.0,34000000.0,AU
75.0,27000000.0,AU
62.0,2000000.0,US
72.0,138297600.0,AU
71.0,12300000.0,AU
42.0,40000000.0,AU
68.0,120000000.0,US
68.0,11000000.0,AU
78.0,70000.0,US
73.0,63000000.0,US
48.0,104000000.0,CA
67.0,116800000.0,KR
73.0,28420000.0,JP
0.0,185534545.8,KR
70.0,128800000.0,MX
61.0,118000000.0,US
68.0,61424639.8,AU
72.0,30000000.0,AU
61.0,116200000.0,AU
63.0,10000000.0,US
63.0,15000000.0,HK
73.0,10000000.0,AU
75.0,96200000.0,US
74.0,3900000.0,US
61.0,117000000.0,JP
66.0,17500000.0,AU
58.0,61498000.0,IT
80.0,180000.0,US
68.0,150600000.0,AU
71.0,160200000.0,AU
0.0,185534545.8,BR
85.0,139800000.0,US
55.0,14000000.0,AU
61.0,7200000.0,US
77.0,16000000.0,AU
40.0,101800000.0,CN
68.0,117171600.0,CN
73.0,110000000.0,KR
71.0,86800000.0,GB
74.0,88600000.0,US
56.0,62000000.0,AU
52.0,76340000.0,US
82.0,3000000.0,AU
76.0,136000000.0,JP
73.0,91000000.0,US
51.0,136400000.0,US
74.0,67800000.0,AU
53.0,77400000.0,US
62.0,25000000.0,AU
37.0,58670000.0,JP
78.0,125000.0,AU
54.0,8000000.0,US
62.0,16740000.0,GB
73.0,110800000.0,US
76.0,129335539.8,JP
64.0,20000000.0,AU
61.0,80000000.0,AU
69.0,2365000.0,FR
70.0,30000000.0,US
65.0,60000000.0,AU
66.0,65800000.0,US
57.0,30000000.0,AU
69.0,50000000.0,AU
65.0,22000000.0,US
67.0,174600000.0,US
68.0,20.0,US
56.0,110000000.0,AU
63.0,75200000.0,ES
62.0,17000000.0,AU
75.0,14390509.0,AU
77.0,62100000.0,GB
67.0,35000000.0,AU
79.0,128000000.0,US
61.0,7000000.0,AU
59.0,35000000.0,AU
68.0,65000000.0,US
71.0,79171600.0,AU
67.0,25000000.0,US
51.0,95200000.0,JP
73.0,65000000.0,JP
61.0,10000000.0,US
66.0,75100000.0,PE
71.0,170000000.0,US
78.0,120456666.0,KR
59.0,86400000.0,FR
69.0,88400000.0,US
45.0,3000000.0,US
70.0,3500000.0,AU
72.0,23000000.0,AU
73.0,10951000.0,KR
57.0,7406600.0,US
63.0,2500000.0,US
72.0,385373.0,US
54.0,88000000.0,AU
66.0,105200000.0,FR
47.0,127200000.0,HK
54.0,96200000.0,ES
58.0,5000000.0,US
73.0,7806306.0,NO
62.0,154000000.0,AU
62.0,20000000.0,US
68.0,10000000.0,AU
57.0,2128009.2,US
62.0,15000000.0,AU
62.0,35000000.0,AU
75.0,315000.0,US
74.0,450000.0,AU
69.0,73480000.0,IT
67.0,50168000.0,AU
77.0,1800000.0,US
64.0,500000.0,US
67.0,56600000.0,AU
74.0,35000000.0,US
62.0,45000000.0,AU
57.0,40000000.0,AU
77.0,15000000.0,AU
57.0,60000000.0,AU
47.0,3800000.0,AU
76.0,1900000.0,MX
81.0,6800000.0,AU
81.0,927262.0,AU
73.0,1900000.0,AU
76.0,3675000.0,AU
77.0,129460000.0,IT
72.0,26848000.0,AU
64.0,80000000.0,AU
57.0,103600000.0,US
51.0,4000000.0,US
73.0,18000000.0,AU
67.0,126400000.0,US
72.0,60000000.0,AU
63.0,2358225.8,US
62.0,15100000.0,AU
60.0,58000000.0,AU
58.0,1500000.0,US
62.0,60000000.0,AU
63.0,100760000.0,US
74.0,5000000.0,AU
76.0,25255933.2,US
67.0,26000000.0,AU
67.0,10000000.0,HK
57.0,5000000.0,AU
0.0,174600000.0,JP
63.0,30000000.0,AU
57.0,14500000.0,FR
81.0,99060000.0,JP
67.0,11000000.0,AU
55.0,142000000.0,BR
54.0,73000000.0,CN
73.0,200000.0,US
60.0,150000000.0,US
76.0,5400000.0,AU
55.0,87700000.0,AU
75.0,35000000.0,AU
65.0,26000000.0,AU
65.0,20000000.0,AU
47.0,112200000.0,HK
78.0,18339750.0,AU
59.0,18000000.0,US
60.0,70000000.0,AU
33.0,50601000.0,DE
60.0,3938800.2,AU
63.0,12000000.0,AU
57.0,40000000.0,US
69.0,113000000.0,AU
53.0,33000000.0,AU
62.0,92200000.0,AU
67.0,46600000.0,AU
71.0,25000000.0,AU
66.0,130000000.0,AU
72.0,110000000.0,AU
75.0,7202188.0,AU
65.0,17000000.0,AU
68.0,21505004.0,AU
52.0,124600000.0,US
68.0,56400000.0,SG
55.0,100000000.0,AU
55.0,49000000.0,DE
55.0,7000000.0,AU
67.0,60800000.0,CA
53.0,95000000.0,US
72.0,5000000.0,AU
66.0,2500000.0,AU
59.0,20000000.0,US
62.0,38200000.0,US
59.0,50000000.0,AU
67.0,132000000.0,ES
77.0,9000000.0,AU
62.0,97200000.0,AU
61.0,61000000.0,AU
68.0,91380000.0,JP
77.0,175400000.0,JP
75.0,129400000.0,AU
62.0,60000000.0,US
63.0,2000000.0,US
51.0,149000000.0,US
66.0,45000000.0,AU
72.0,15000000.0,AU
60.0,20000000.0,US
60.0,103800000.0,US
61.0,98400000.0,US
64.0,64600000.0,NL
58.0,106000000.0,US
79.0,2800000.0,AU
72.0,12000000.0,AU
76.0,15000000.0,AU
70.0,30000000.0,AU
72.0,30000000.0,AU
73.0,128000000.0,JP
63.0,6000000.0,AU
75.0,206800000.0,AU
67.0,49000000.0,AU
71.0,26730400.0,AU
55.0,49200000.0,SE
20.0,12001040.0,PH
81.0,5000000.0,AU
64.0,90544000.0,ES
44.0,12000000.0,US
60.0,140000000.0,US
72.0,150200000.0,AU
59.0,146740000.0,US
69.0,126300000.0,AU
61.0,20000000.0,AU
63.0,84540523.8,DE
60.0,10000000.0,AU
72.0,16500000.0,AU
68.0,156000000.0,IT
65.0,32000000.0,AU
59.0,31000000.0,US
59.0,8500000.0,US
59.0,55000000.0,AU
57.0,60000000.0,AU
72.0,91200000.0,TR
68.0,7000000.0,US
33.0,20000000.0,AU
46.0,3000000.0,AU
65.0,64000000.0,FR
69.0,250000.0,AU
68.0,140040000.0,US
59.0,85000000.0,AU
60.0,60000000.0,AU
61.0,218000000.0,IN
61.0,15000000.0,US
81.0,11500005.0,AU
56.0,101000000.0,US
55.0,10000000.0,US
76.0,5000000.0,AU
70.0,26000000.0,AU
56.0,90000000.0,AU
57.0,60000000.0,AU
73.0,15000000.0,US
48.0,157200000.0,IN
71.0,111000000.0,AU
52.0,81400000.0,JP
70.0,4000000.0,AU
68.0,77300000.0,AU
77.0,124800000.0,US
65.0,147400000.0,US
71.0,149000000.0,JP
74.0,902001.4,US
53.0,121400000.0,KR
65.0,81000000.0,AU
70.0,8000000.0,AU
65.0,53000000.0,AU
74.0,9000000.0,US
79.0,63200000.0,JP
56.0,59000000.0,AU
50.0,163600000.0,US
52.0,35000000.0,AU
42.0,20000000.0,AU
71.0,165000000.0,KR
70.0,79800000.0,US
67.0,44000000.0,AU
70.0,17000000.0,AU
83.0,11250000.0,AU
74.0,80000000.0,AU
77.0,80000000.0,US
64.0,100400000.0,AU
62.0,4000000.0,US
70.0,40000000.0,AU
68.0,117400000.0,US
67.0,25000000.0,AU
51.0,109800000.0,KR
61.0,5300000.0,US
67.0,45000000.0,AU
70.0,142200000.0,JP
30.0,15541000.0,KR
66.0,97000000.0,AU
51.0,97000000.0,US
55.0,122400000.0,US
0.0,264940000.0,BR
73.0,41000000.0,AU
74.0,151000000.0,US
64.0,85000000.0,AU
53.0,159000000.0,MX
68.0,20000000.0,AU
73.0,3000000.0,AU
45.0,111300000.0,US
52.0,72000000.0,AU
63.0,65000000.0,US
77.0,135860000.0,AU
81.0,4172781.0,KR
71.0,2500000.0,AU
0.0,181600000.0,KR
65.0,99600000.0,ES
68.0,17624096.6,CN
62.0,50000000.0,AU
62.0,18000000.0,AU
65.0,52610000.0,AU
68.0,950000.0,US
56.0,500000.0,AU
68.0,13500000.0,US
68.0,10000000.0,US
77.0,129000000.0,US
65.0,60000000.0,AU
65.0,99000000.0,AU
61.0,55000000.0,AU
61.0,8000000.0,US
65.0,16500000.0,AU
71.0,14000000.0,US
77.0,72900000.0,IT
62.0,12400000.0,US
56.0,41000000.0,US
66.0,50000000.0,AU
44.0,132800000.0,JP
46.0,134300000.0,US
68.0,32000000.0,AU
61.0,15000000.0,AU
76.0,166000000.0,JP
62.0,900000.0,US
66.0,88000000.0,US
64.0,1200000.0,TH
63.0,120000000.0,KR
58.0,68490000.0,AU
60.0,40000000.0,AU
70.0,14000000.0,AU
60.0,35000000.0,AU
41.0,3000000.0,US
65.0,60000000.0,US
69.0,121600000.0,JP
75.0,15700948.0,KR
54.0,35000000.0,US
64.0,40000000.0,AU
71.0,6000000.0,AU
75.0,122200000.0,AU
61.0,84700000.0,JP
53.0,60000000.0,AU
72.0,150000000.0,US
72.0,7000000.0,AU
60.0,10000000.0,ES
53.0,72000000.0,US
60.0,19000000.0,AU
54.0,130800000.0,US
55.0,49000000.0,AU
55.0,6440000.0,DK
74.0,26000000.0,AU
66.0,300000.0,ES
83.0,935000.0,AU
68.0,98140000.0,US
69.0,89800000.0,DE
73.0,3000000.0,AU
66.0,129000000.0,US
56.0,74600000.0,US
68.0,106000000.0,AU
69.0,20000000.0,AU
57.0,116000000.0,US
58.0,7000000.0,AU
64.0,27000000.0,US
73.0,8000000.0,AU
74.0,25000000.0,AU
73.0,1600000.0,US
74.0,67800000.0,DE
10.0,201940000.0,KR
64.0,85000000.0,AU
63.0,18000000.0,AU
67.0,19000000.0,AU
77.0,46153454.6,GB
58.0,5000000.0,AU
59.0,52000000.0,AU
71.0,90100000.0,US
